dataset1,dataset2,Selectivity,Class, dataset1Cardinality, dataset2Cardinality, dataset1GridNPartitions, dataset2GridNPartitions,resultSJSize, BNLJMBRTests, BNLJjobsTimes, BNLJjobsTimesRelStdDev, BNLJsizeJoins, BNLJsizeJoinsRelStdDev,PBSMMBRTests, PBSMjobsTimes, PBSMjobsTimesRelStdDev, PBSMsizeJoins, PBSMsizeJoinsRelStdDev,DJMBRTests, DJjobsTimes, DJjobsTimesRelStdDev, DJsizeJoins, DJsizeJoinsRelStdDev,REPJMBRTests, REPJjobsTimes, REPJjobsTimesRelStdDev, REPJsizeJoins, REPJsizeJoinsRelStdDev
dataset-1930_e4_r823.wkt.bz2,dataset-1704_e4_r823.wkt.bz2,0.049674968,10,160122,475655,15,23,3783386124,0,0,0,0,0,4.01968E+12,7327.727,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1930_e4_r824.wkt.bz2,dataset-1704_e4_r824.wkt.bz2,0.049674968,10,160122,475655,15,23,3783386124,0,0,0,0,0,4.01968E+12,7327.727,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1930_e4_r825.wkt.bz2,dataset-1704_e4_r825.wkt.bz2,0.049674968,10,160122,475655,15,23,3783386124,0,0,0,0,0,4.01968E+12,7327.727,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1930_e4_r826.wkt.bz2,dataset-1704_e4_r826.wkt.bz2,0.049674968,10,160122,475655,15,23,3783386124,0,0,0,0,0,4.01968E+12,7327.727,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1930_e4_r827.wkt.bz2,dataset-1704_e4_r827.wkt.bz2,0.049674968,10,160122,475655,15,23,3783386124,0,0,0,0,0,4.01968E+12,7327.727,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1930_e4_r828.wkt.bz2,dataset-1704_e4_r828.wkt.bz2,0.049674968,10,160122,475655,15,23,3783386124,0,0,0,0,0,4.01968E+12,7327.727,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1930_e4_r829.wkt.bz2,dataset-1704_e4_r829.wkt.bz2,0.049674968,10,160122,475655,15,23,3783386124,0,0,0,0,0,4.01968E+12,7327.727,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1930_e4_r830.wkt.bz2,dataset-1704_e4_r830.wkt.bz2,0.049674968,10,160122,475655,15,23,3783386124,0,0,0,0,0,4.01968E+12,7327.727,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1930_e4_r831.wkt.bz2,dataset-1704_e4_r831.wkt.bz2,0.049674968,10,160122,475655,15,23,3783386124,0,0,0,0,0,4.01968E+12,7327.727,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1930_e4_r832.wkt.bz2,dataset-1704_e4_r832.wkt.bz2,0.049674968,10,160122,475655,15,23,3783386124,0,0,0,0,0,4.01968E+12,7327.727,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1930_e4_r833.wkt.bz2,dataset-1704_e4_r833.wkt.bz2,0.049674968,10,160122,475655,15,23,3783386124,0,0,0,0,0,4.01968E+12,7327.727,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1930_e4_r834.wkt.bz2,dataset-1704_e4_r834.wkt.bz2,0.049674968,10,160122,475655,15,23,3783386124,0,0,0,0,0,4.01968E+12,7327.727,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1930_e4_r835.wkt.bz2,dataset-1704_e4_r835.wkt.bz2,0.049674968,10,160122,475655,15,23,3783386124,0,0,0,0,0,4.01968E+12,7327.727,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1930_e4_r836.wkt.bz2,dataset-1704_e4_r836.wkt.bz2,0.049674968,10,160122,475655,15,23,3783386124,0,0,0,0,0,4.01968E+12,7327.727,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1930_e4_r837.wkt.bz2,dataset-1704_e4_r837.wkt.bz2,0.049674968,10,160122,475655,15,23,3783386124,0,0,0,0,0,4.01968E+12,7327.727,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1930_e4_r838.wkt.bz2,dataset-1704_e4_r838.wkt.bz2,0.049674968,10,160122,475655,15,23,3783386124,0,0,0,0,0,4.01968E+12,7327.727,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1930_e4_r839.wkt.bz2,dataset-1704_e4_r839.wkt.bz2,0.049674968,10,160122,475655,15,23,3783386124,0,0,0,0,0,4.01968E+12,7327.727,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0936_e4.wkt.bz2,dataset-1920_e4.wkt.bz2,0.048876806,9,461451,237746,19,19,5362182977,0,0,0,0,0,9.59824E+12,29869.13,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0936_e4_r840.wkt.bz2,dataset-1920_e4_r840.wkt.bz2,0.048876806,9,461451,237746,19,19,5362182977,0,0,0,0,0,9.59824E+12,29869.13,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0936_e4_r841.wkt.bz2,dataset-1920_e4_r841.wkt.bz2,0.048876806,9,461451,237746,19,19,5362182977,0,0,0,0,0,9.59824E+12,29869.13,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0936_e4_r842.wkt.bz2,dataset-1920_e4_r842.wkt.bz2,0.048876806,9,461451,237746,19,19,5362182977,0,0,0,0,0,9.59824E+12,29869.13,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0936_e4_r843.wkt.bz2,dataset-1920_e4_r843.wkt.bz2,0.048876806,9,461451,237746,19,19,5362182977,0,0,0,0,0,9.59824E+12,29869.13,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0936_e4_r844.wkt.bz2,dataset-1920_e4_r844.wkt.bz2,0.048876806,9,461451,237746,19,19,5362182977,0,0,0,0,0,9.59824E+12,29869.13,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0936_e4_r845.wkt.bz2,dataset-1920_e4_r845.wkt.bz2,0.048876806,9,461451,237746,19,19,5362182977,0,0,0,0,0,9.59824E+12,29869.13,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0936_e4_r846.wkt.bz2,dataset-1920_e4_r846.wkt.bz2,0.048876806,9,461451,237746,19,19,5362182977,0,0,0,0,0,9.59824E+12,29869.13,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0936_e4_r847.wkt.bz2,dataset-1920_e4_r847.wkt.bz2,0.048876806,9,461451,237746,19,19,5362182977,0,0,0,0,0,9.59824E+12,29869.13,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0936_e4_r848.wkt.bz2,dataset-1920_e4_r848.wkt.bz2,0.048876806,9,461451,237746,19,19,5362182977,0,0,0,0,0,9.59824E+12,29869.13,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0936_e4_r849.wkt.bz2,dataset-1920_e4_r849.wkt.bz2,0.048876806,9,461451,237746,19,19,5362182977,0,0,0,0,0,9.59824E+12,29869.13,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0936_e4_r850.wkt.bz2,dataset-1920_e4_r850.wkt.bz2,0.048876806,9,461451,237746,19,19,5362182977,0,0,0,0,0,9.59824E+12,29869.13,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0936_e4_r851.wkt.bz2,dataset-1920_e4_r851.wkt.bz2,0.048876806,9,461451,237746,19,19,5362182977,0,0,0,0,0,9.59824E+12,29869.13,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0936_e4_r852.wkt.bz2,dataset-1920_e4_r852.wkt.bz2,0.048876806,9,461451,237746,19,19,5362182977,0,0,0,0,0,9.59824E+12,29869.13,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0936_e4_r853.wkt.bz2,dataset-1920_e4_r853.wkt.bz2,0.048876806,9,461451,237746,19,19,5362182977,0,0,0,0,0,9.59824E+12,29869.13,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0936_e4_r854.wkt.bz2,dataset-1920_e4_r854.wkt.bz2,0.048876806,9,461451,237746,19,19,5362182977,0,0,0,0,0,9.59824E+12,29869.13,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0936_e4_r855.wkt.bz2,dataset-1920_e4_r855.wkt.bz2,0.048876806,9,461451,237746,19,19,5362182977,0,0,0,0,0,9.59824E+12,29869.13,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0936_e4_r856.wkt.bz2,dataset-1920_e4_r856.wkt.bz2,0.048876806,9,461451,237746,19,19,5362182977,0,0,0,0,0,9.59824E+12,29869.13,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0936_e4_r857.wkt.bz2,dataset-1920_e4_r857.wkt.bz2,0.048876806,9,461451,237746,19,19,5362182977,0,0,0,0,0,9.59824E+12,29869.13,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0936_e4_r858.wkt.bz2,dataset-1920_e4_r858.wkt.bz2,0.048876806,9,461451,237746,19,19,5362182977,0,0,0,0,0,9.59824E+12,29869.13,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0936_e4_r859.wkt.bz2,dataset-1920_e4_r859.wkt.bz2,0.048876806,9,461451,237746,19,19,5362182977,0,0,0,0,0,9.59824E+12,29869.13,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0936_e4_r860.wkt.bz2,dataset-1920_e4_r860.wkt.bz2,0.048876806,9,461451,237746,19,19,5362182977,0,0,0,0,0,9.59824E+12,29869.13,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0936_e4_r861.wkt.bz2,dataset-1920_e4_r861.wkt.bz2,0.048876806,9,461451,237746,19,19,5362182977,0,0,0,0,0,9.59824E+12,29869.13,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0936_e4_r862.wkt.bz2,dataset-1920_e4_r862.wkt.bz2,0.048876806,9,461451,237746,19,19,5362182977,0,0,0,0,0,9.59824E+12,29869.13,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1309_e4.wkt.bz2,dataset-1019_e4.wkt.bz2,0.048030595,9,498904,410852,29,16,9845105111,0,0,0,0,0,3.88378E+12,11271.405,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1309_e4_r863.wkt.bz2,dataset-1019_e4_r863.wkt.bz2,0.048030595,9,498904,410852,29,16,9845105111,0,0,0,0,0,3.88378E+12,11271.405,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1309_e4_r864.wkt.bz2,dataset-1019_e4_r864.wkt.bz2,0.048030595,9,498904,410852,29,16,9845105111,0,0,0,0,0,3.88378E+12,11271.405,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1309_e4_r865.wkt.bz2,dataset-1019_e4_r865.wkt.bz2,0.048030595,9,498904,410852,29,16,9845105111,0,0,0,0,0,3.88378E+12,11271.405,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1309_e4_r866.wkt.bz2,dataset-1019_e4_r866.wkt.bz2,0.048030595,9,498904,410852,29,16,9845105111,0,0,0,0,0,3.88378E+12,11271.405,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1309_e4_r867.wkt.bz2,dataset-1019_e4_r867.wkt.bz2,0.048030595,9,498904,410852,29,16,9845105111,0,0,0,0,0,3.88378E+12,11271.405,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1309_e4_r868.wkt.bz2,dataset-1019_e4_r868.wkt.bz2,0.048030595,9,498904,410852,29,16,9845105111,0,0,0,0,0,3.88378E+12,11271.405,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1309_e4_r869.wkt.bz2,dataset-1019_e4_r869.wkt.bz2,0.048030595,9,498904,410852,29,16,9845105111,0,0,0,0,0,3.88378E+12,11271.405,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1309_e4_r870.wkt.bz2,dataset-1019_e4_r870.wkt.bz2,0.048030595,9,498904,410852,29,16,9845105111,0,0,0,0,0,3.88378E+12,11271.405,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1309_e4_r871.wkt.bz2,dataset-1019_e4_r871.wkt.bz2,0.048030595,9,498904,410852,29,16,9845105111,0,0,0,0,0,3.88378E+12,11271.405,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1309_e4_r872.wkt.bz2,dataset-1019_e4_r872.wkt.bz2,0.048030595,9,498904,410852,29,16,9845105111,0,0,0,0,0,3.88378E+12,11271.405,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1309_e4_r873.wkt.bz2,dataset-1019_e4_r873.wkt.bz2,0.048030595,9,498904,410852,29,16,9845105111,0,0,0,0,0,3.88378E+12,11271.405,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1309_e4_r874.wkt.bz2,dataset-1019_e4_r874.wkt.bz2,0.048030595,9,498904,410852,29,16,9845105111,0,0,0,0,0,3.88378E+12,11271.405,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1309_e4_r875.wkt.bz2,dataset-1019_e4_r875.wkt.bz2,0.048030595,9,498904,410852,29,16,9845105111,0,0,0,0,0,3.88378E+12,11271.405,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1309_e4_r876.wkt.bz2,dataset-1019_e4_r876.wkt.bz2,0.048030595,9,498904,410852,29,16,9845105111,0,0,0,0,0,3.88378E+12,11271.405,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1309_e4_r877.wkt.bz2,dataset-1019_e4_r877.wkt.bz2,0.048030595,9,498904,410852,29,16,9845105111,0,0,0,0,0,3.88378E+12,11271.405,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1309_e4_r878.wkt.bz2,dataset-1019_e4_r878.wkt.bz2,0.048030595,9,498904,410852,29,16,9845105111,0,0,0,0,0,3.88378E+12,11271.405,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1309_e4_r879.wkt.bz2,dataset-1019_e4_r879.wkt.bz2,0.048030595,9,498904,410852,29,16,9845105111,0,0,0,0,0,3.88378E+12,11271.405,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1309_e4_r880.wkt.bz2,dataset-1019_e4_r880.wkt.bz2,0.048030595,9,498904,410852,29,16,9845105111,0,0,0,0,0,3.88378E+12,11271.405,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1309_e4_r881.wkt.bz2,dataset-1019_e4_r881.wkt.bz2,0.048030595,9,498904,410852,29,16,9845105111,0,0,0,0,0,3.88378E+12,11271.405,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1309_e4_r882.wkt.bz2,dataset-1019_e4_r882.wkt.bz2,0.048030595,9,498904,410852,29,16,9845105111,0,0,0,0,0,3.88378E+12,11271.405,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1309_e4_r883.wkt.bz2,dataset-1019_e4_r883.wkt.bz2,0.048030595,9,498904,410852,29,16,9845105111,0,0,0,0,0,3.88378E+12,11271.405,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1309_e4_r884.wkt.bz2,dataset-1019_e4_r884.wkt.bz2,0.048030595,9,498904,410852,29,16,9845105111,0,0,0,0,0,3.88378E+12,11271.405,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1309_e4_r885.wkt.bz2,dataset-1019_e4_r885.wkt.bz2,0.048030595,9,498904,410852,29,16,9845105111,0,0,0,0,0,3.88378E+12,11271.405,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1608_e4.wkt.bz2,dataset-1181_e4.wkt.bz2,0.04796595,9,165243,350475,15,15,2777877982,0,0,0,0,0,7.52445E+11,4973.176,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1608_e4_r886.wkt.bz2,dataset-1181_e4_r886.wkt.bz2,0.04796595,9,165243,350475,15,15,2777877982,0,0,0,0,0,7.52445E+11,4973.176,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1608_e4_r887.wkt.bz2,dataset-1181_e4_r887.wkt.bz2,0.04796595,9,165243,350475,15,15,2777877982,0,0,0,0,0,7.52445E+11,4973.176,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1608_e4_r888.wkt.bz2,dataset-1181_e4_r888.wkt.bz2,0.04796595,9,165243,350475,15,15,2777877982,0,0,0,0,0,7.52445E+11,4973.176,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1608_e4_r889.wkt.bz2,dataset-1181_e4_r889.wkt.bz2,0.04796595,9,165243,350475,15,15,2777877982,0,0,0,0,0,7.52445E+11,4973.176,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1608_e4_r890.wkt.bz2,dataset-1181_e4_r890.wkt.bz2,0.04796595,9,165243,350475,15,15,2777877982,0,0,0,0,0,7.52445E+11,4973.176,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1608_e4_r891.wkt.bz2,dataset-1181_e4_r891.wkt.bz2,0.04796595,9,165243,350475,15,15,2777877982,0,0,0,0,0,7.52445E+11,4973.176,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1608_e4_r892.wkt.bz2,dataset-1181_e4_r892.wkt.bz2,0.04796595,9,165243,350475,15,15,2777877982,0,0,0,0,0,7.52445E+11,4973.176,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1608_e4_r893.wkt.bz2,dataset-1181_e4_r893.wkt.bz2,0.04796595,9,165243,350475,15,15,2777877982,0,0,0,0,0,7.52445E+11,4973.176,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1608_e4_r894.wkt.bz2,dataset-1181_e4_r894.wkt.bz2,0.04796595,9,165243,350475,15,15,2777877982,0,0,0,0,0,7.52445E+11,4973.176,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1608_e4_r895.wkt.bz2,dataset-1181_e4_r895.wkt.bz2,0.04796595,9,165243,350475,15,15,2777877982,0,0,0,0,0,7.52445E+11,4973.176,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1608_e4_r896.wkt.bz2,dataset-1181_e4_r896.wkt.bz2,0.04796595,9,165243,350475,15,15,2777877982,0,0,0,0,0,7.52445E+11,4973.176,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1608_e4_r897.wkt.bz2,dataset-1181_e4_r897.wkt.bz2,0.04796595,9,165243,350475,15,15,2777877982,0,0,0,0,0,7.52445E+11,4973.176,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1608_e4_r898.wkt.bz2,dataset-1181_e4_r898.wkt.bz2,0.04796595,9,165243,350475,15,15,2777877982,0,0,0,0,0,7.52445E+11,4973.176,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1608_e4_r899.wkt.bz2,dataset-1181_e4_r899.wkt.bz2,0.04796595,9,165243,350475,15,15,2777877982,0,0,0,0,0,7.52445E+11,4973.176,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1608_e4_r900.wkt.bz2,dataset-1181_e4_r900.wkt.bz2,0.04796595,9,165243,350475,15,15,2777877982,0,0,0,0,0,7.52445E+11,4973.176,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1608_e4_r901.wkt.bz2,dataset-1181_e4_r901.wkt.bz2,0.04796595,9,165243,350475,15,15,2777877982,0,0,0,0,0,7.52445E+11,4973.176,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1608_e4_r902.wkt.bz2,dataset-1181_e4_r902.wkt.bz2,0.04796595,9,165243,350475,15,15,2777877982,0,0,0,0,0,7.52445E+11,4973.176,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1608_e4_r903.wkt.bz2,dataset-1181_e4_r903.wkt.bz2,0.04796595,9,165243,350475,15,15,2777877982,0,0,0,0,0,7.52445E+11,4973.176,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1608_e4_r904.wkt.bz2,dataset-1181_e4_r904.wkt.bz2,0.04796595,9,165243,350475,15,15,2777877982,0,0,0,0,0,7.52445E+11,4973.176,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1608_e4_r905.wkt.bz2,dataset-1181_e4_r905.wkt.bz2,0.04796595,9,165243,350475,15,15,2777877982,0,0,0,0,0,7.52445E+11,4973.176,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1608_e4_r906.wkt.bz2,dataset-1181_e4_r906.wkt.bz2,0.04796595,9,165243,350475,15,15,2777877982,0,0,0,0,0,7.52445E+11,4973.176,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1608_e4_r907.wkt.bz2,dataset-1181_e4_r907.wkt.bz2,0.04796595,9,165243,350475,15,15,2777877982,0,0,0,0,0,7.52445E+11,4973.176,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1608_e4_r908.wkt.bz2,dataset-1181_e4_r908.wkt.bz2,0.04796595,9,165243,350475,15,15,2777877982,0,0,0,0,0,7.52445E+11,4973.176,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1959_e4.wkt.bz2,dataset-1766_e4.wkt.bz2,0.047956585,9,117943,306937,12,17,1736079720,0,0,0,0,0,2.18889E+12,4155.18,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1959_e4_r909.wkt.bz2,dataset-1766_e4_r909.wkt.bz2,0.047956585,9,117943,306937,12,17,1736079720,0,0,0,0,0,2.18889E+12,4155.18,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1959_e4_r910.wkt.bz2,dataset-1766_e4_r910.wkt.bz2,0.047956585,9,117943,306937,12,17,1736079720,0,0,0,0,0,2.18889E+12,4155.18,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1959_e4_r911.wkt.bz2,dataset-1766_e4_r911.wkt.bz2,0.047956585,9,117943,306937,12,17,1736079720,0,0,0,0,0,2.18889E+12,4155.18,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1959_e4_r912.wkt.bz2,dataset-1766_e4_r912.wkt.bz2,0.047956585,9,117943,306937,12,17,1736079720,0,0,0,0,0,2.18889E+12,4155.18,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1959_e4_r913.wkt.bz2,dataset-1766_e4_r913.wkt.bz2,0.047956585,9,117943,306937,12,17,1736079720,0,0,0,0,0,2.18889E+12,4155.18,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1959_e4_r914.wkt.bz2,dataset-1766_e4_r914.wkt.bz2,0.047956585,9,117943,306937,12,17,1736079720,0,0,0,0,0,2.18889E+12,4155.18,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1959_e4_r915.wkt.bz2,dataset-1766_e4_r915.wkt.bz2,0.047956585,9,117943,306937,12,17,1736079720,0,0,0,0,0,2.18889E+12,4155.18,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1959_e4_r916.wkt.bz2,dataset-1766_e4_r916.wkt.bz2,0.047956585,9,117943,306937,12,17,1736079720,0,0,0,0,0,2.18889E+12,4155.18,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1959_e4_r917.wkt.bz2,dataset-1766_e4_r917.wkt.bz2,0.047956585,9,117943,306937,12,17,1736079720,0,0,0,0,0,2.18889E+12,4155.18,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1959_e4_r918.wkt.bz2,dataset-1766_e4_r918.wkt.bz2,0.047956585,9,117943,306937,12,17,1736079720,0,0,0,0,0,2.18889E+12,4155.18,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1959_e4_r919.wkt.bz2,dataset-1766_e4_r919.wkt.bz2,0.047956585,9,117943,306937,12,17,1736079720,0,0,0,0,0,2.18889E+12,4155.18,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1959_e4_r920.wkt.bz2,dataset-1766_e4_r920.wkt.bz2,0.047956585,9,117943,306937,12,17,1736079720,0,0,0,0,0,2.18889E+12,4155.18,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1959_e4_r921.wkt.bz2,dataset-1766_e4_r921.wkt.bz2,0.047956585,9,117943,306937,12,17,1736079720,0,0,0,0,0,2.18889E+12,4155.18,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1959_e4_r922.wkt.bz2,dataset-1766_e4_r922.wkt.bz2,0.047956585,9,117943,306937,12,17,1736079720,0,0,0,0,0,2.18889E+12,4155.18,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1959_e4_r923.wkt.bz2,dataset-1766_e4_r923.wkt.bz2,0.047956585,9,117943,306937,12,17,1736079720,0,0,0,0,0,2.18889E+12,4155.18,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1959_e4_r924.wkt.bz2,dataset-1766_e4_r924.wkt.bz2,0.047956585,9,117943,306937,12,17,1736079720,0,0,0,0,0,2.18889E+12,4155.18,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1959_e4_r925.wkt.bz2,dataset-1766_e4_r925.wkt.bz2,0.047956585,9,117943,306937,12,17,1736079720,0,0,0,0,0,2.18889E+12,4155.18,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1959_e4_r926.wkt.bz2,dataset-1766_e4_r926.wkt.bz2,0.047956585,9,117943,306937,12,17,1736079720,0,0,0,0,0,2.18889E+12,4155.18,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1959_e4_r927.wkt.bz2,dataset-1766_e4_r927.wkt.bz2,0.047956585,9,117943,306937,12,17,1736079720,0,0,0,0,0,2.18889E+12,4155.18,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1959_e4_r928.wkt.bz2,dataset-1766_e4_r928.wkt.bz2,0.047956585,9,117943,306937,12,17,1736079720,0,0,0,0,0,2.18889E+12,4155.18,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1959_e4_r929.wkt.bz2,dataset-1766_e4_r929.wkt.bz2,0.047956585,9,117943,306937,12,17,1736079720,0,0,0,0,0,2.18889E+12,4155.18,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1959_e4_r930.wkt.bz2,dataset-1766_e4_r930.wkt.bz2,0.047956585,9,117943,306937,12,17,1736079720,0,0,0,0,0,2.18889E+12,4155.18,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1959_e4_r931.wkt.bz2,dataset-1766_e4_r931.wkt.bz2,0.047956585,9,117943,306937,12,17,1736079720,0,0,0,0,0,2.18889E+12,4155.18,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1142_e4.wkt.bz2,dataset-1959_e4.wkt.bz2,0.047771679,9,333717,117943,11,12,1880273426,0,0,0,0,0,1.35141E+12,3283.76,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1142_e4_r932.wkt.bz2,dataset-1959_e4_r932.wkt.bz2,0.047771679,9,333717,117943,11,12,1880273426,0,0,0,0,0,1.35141E+12,3283.76,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1142_e4_r933.wkt.bz2,dataset-1959_e4_r933.wkt.bz2,0.047771679,9,333717,117943,11,12,1880273426,0,0,0,0,0,1.35141E+12,3283.76,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1142_e4_r934.wkt.bz2,dataset-1959_e4_r934.wkt.bz2,0.047771679,9,333717,117943,11,12,1880273426,0,0,0,0,0,1.35141E+12,3283.76,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1142_e4_r935.wkt.bz2,dataset-1959_e4_r935.wkt.bz2,0.047771679,9,333717,117943,11,12,1880273426,0,0,0,0,0,1.35141E+12,3283.76,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1142_e4_r936.wkt.bz2,dataset-1959_e4_r936.wkt.bz2,0.047771679,9,333717,117943,11,12,1880273426,0,0,0,0,0,1.35141E+12,3283.76,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1142_e4_r937.wkt.bz2,dataset-1959_e4_r937.wkt.bz2,0.047771679,9,333717,117943,11,12,1880273426,0,0,0,0,0,1.35141E+12,3283.76,0,0,0,0,0,0,0,0,0,0,0,0,0
